race,workclass,fnlwgt,education,education.num,marital.status,occupation,hours.per.week,native.country,income,sex
81,10,43003,21,10,40,54,20,93,5,1
81,10,328239,21,10,40,54,40,93,5,1
81,10,98856,34,6,41,51,36,93,5,1
81,10,170138,21,10,43,54,32,93,5,0
81,10,98301,25,9,41,51,40,93,6,1
81,10,173611,30,11,40,55,40,93,5,0
81,10,64320,24,4,40,55,40,93,5,1
81,10,139822,25,9,41,57,40,93,6,0
81,10,34793,25,9,40,50,40,93,5,1
81,10,90933,25,9,40,53,30,93,5,1
81,10,65743,20,13,40,57,30,93,5,0
81,10,316059,21,10,43,50,36,93,5,0
81,10,255667,21,10,41,51,50,93,6,1
81,10,193689,21,10,41,53,40,93,5,1
80,10,60722,20,13,40,52,40,93,5,0
81,10,187847,21,10,40,51,40,93,5,1
81,10,233275,20,13,40,52,43,93,5,1
81,10,201865,20,13,41,50,40,93,5,1
81,10,118889,29,11,41,51,40,93,5,1
81,10,133916,21,10,41,53,40,93,5,1
81,10,374883,29,11,40,56,50,93,5,1
81,10,167658,26,8,40,55,6,93,5,0
81,10,348504,20,13,41,50,50,93,5,1
84,10,258509,25,9,40,58,24,93,5,1
81,10,188236,21,10,40,57,40,93,5,0
81,10,49849,25,9,41,58,50,93,6,1
84,10,131355,31,13,40,52,41,93,5,1
81,10,187329,20,13,40,52,40,93,5,0
81,10,270913,30,11,40,57,40,93,5,0
81,10,191918,25,9,40,58,40,93,5,1
81,10,190290,34,6,41,57,20,93,5,1
81,10,241891,25,9,41,58,40,93,5,1
81,10,185057,25,9,43,50,30,93,6,0
81,10,164441,21,10,40,57,38,93,5,0
81,10,179313,25,9,41,60,40,93,5,1
81,10,206698,25,9,43,59,43,93,5,1
81,10,385641,25,9,40,56,40,93,5,1
81,10,91306,20,13,40,57,48,93,5,0
81,10,240913,21,10,41,51,40,93,5,1
81,10,90493,32,16,41,52,60,93,6,1
81,10,91817,20,13,40,51,43,93,5,1
81,10,33413,21,10,40,55,30,93,5,0
80,10,75673,29,11,44,57,40,93,5,0
81,10,185744,21,10,41,50,35,93,6,0
84,10,19030,25,9,40,58,40,93,5,1
81,10,74879,25,9,41,60,40,93,5,0
81,10,272902,20,13,44,50,40,93,5,0
80,10,90934,20,13,40,55,55,93,5,1
81,10,191602,30,11,41,51,44,93,5,1
84,10,70761,30,11,40,59,40,93,5,1
81,10,131717,20,13,43,57,40,93,5,0
81,10,90131,25,9,40,57,40,93,5,0
81,10,287791,21,10,41,51,43,93,5,1
81,10,188274,30,11,40,60,40,93,5,1
81,10,171938,25,9,41,51,40,93,5,1
81,10,90511,24,4,41,60,40,93,5,1
81,10,98779,21,10,41,57,40,93,5,1
81,10,90801,25,9,41,54,20,93,5,1
81,10,180284,34,6,41,51,40,93,6,1
81,10,133266,21,10,41,50,40,93,6,1
81,10,139068,25,9,41,59,40,93,5,1
84,10,91208,25,9,41,53,40,93,5,1
81,10,186191,25,9,41,53,41,93,5,1
81,10,181388,25,9,43,54,40,93,5,0
81,10,188905,29,11,41,53,40,93,5,1
81,10,388725,21,10,43,50,40,93,5,1
81,10,90543,31,13,40,50,40,93,5,1
81,10,198303,25,9,41,51,40,93,5,1
84,10,90852,21,10,40,60,40,93,5,1
81,10,50053,20,13,41,50,55,93,5,1
81,10,91005,25,9,41,51,41,93,6,1
81,10,337898,20,13,43,50,55,93,5,1
84,10,280278,34,6,43,57,40,93,5,0
81,10,241185,26,8,40,52,20,93,5,1
81,10,198411,21,10,43,57,40,93,5,0
81,10,178419,20,13,41,52,40,93,6,1
81,10,211847,21,10,43,53,40,93,5,1
81,10,321856,25,9,43,58,60,93,6,1
81,10,134064,21,10,41,50,40,93,5,1
80,10,139186,29,11,44,50,40,93,6,0
81,10,419391,26,8,41,55,40,93,6,1
84,10,191562,25,9,40,51,20,93,5,1
81,10,205706,25,9,41,50,40,93,5,0
81,10,131310,25,9,41,54,40,93,6,0
81,10,54440,21,10,40,54,30,93,5,1
84,10,200734,25,9,43,54,40,93,5,0
81,10,81859,25,9,41,53,48,93,6,1
81,10,139189,25,9,40,54,85,93,5,1
81,10,300913,25,9,41,58,60,93,5,1
81,10,185057,31,13,40,52,35,93,5,0
81,10,166416,20,13,41,50,50,93,6,1
84,10,29137,33,5,43,51,40,93,5,1
84,10,236069,34,6,40,54,10,93,5,1
81,10,29061,21,10,40,55,50,93,5,1
81,10,188134,21,10,43,53,40,93,5,0
81,10,19831,25,9,40,57,30,93,5,0
81,10,186413,25,9,41,60,65,93,5,1
81,10,175720,34,6,40,60,40,93,5,1
81,10,35939,20,13,41,50,51,93,5,1
81,10,433330,25,9,43,53,40,93,5,1
81,10,189128,35,3,41,51,50,93,5,1
81,10,89381,31,13,40,52,98,93,5,1
81,10,44498,21,10,40,55,25,93,5,0
81,10,176988,20,13,41,50,40,93,5,1
81,10,133541,21,10,40,55,35,93,5,1
81,10,185391,34,6,40,60,34,93,5,0
81,10,183913,21,10,40,57,60,93,5,0
81,10,161934,25,9,41,51,55,93,5,1
81,10,53373,21,10,41,51,36,93,5,1
81,10,131719,25,9,40,58,43,93,5,0
81,10,306593,25,9,40,51,40,93,5,1
81,10,178319,20,13,41,53,40,93,6,1
81,10,138291,28,7,40,51,35,93,5,1
81,10,298037,29,11,43,52,44,93,5,0
81,10,98135,25,9,41,55,55,93,5,1
81,10,91766,21,10,43,51,40,93,5,1
81,10,78529,25,9,40,58,13,93,5,0
81,10,136309,20,13,40,54,40,93,5,1
81,10,275357,29,11,40,59,25,93,5,0
81,10,184118,28,7,43,55,40,93,5,0
81,10,91511,21,10,41,50,43,93,5,1
81,10,90474,25,9,40,54,40,93,5,0
84,10,191508,28,7,41,58,40,93,5,1
81,10,91193,25,9,41,58,43,93,5,1
81,10,20323,21,10,43,54,40,93,5,0
81,10,91206,25,9,40,51,40,93,5,1
81,10,200652,33,5,43,54,35,93,5,0
81,10,18498,25,9,40,54,20,93,5,1
81,10,175980,25,9,41,54,30,93,6,0
81,10,31698,25,9,43,57,40,93,5,0
81,10,91914,25,9,43,58,40,93,5,1
81,10,98185,25,9,44,51,40,93,6,1
81,10,19874,25,9,43,60,40,93,5,1
80,10,77884,29,11,40,51,40,93,5,1
81,10,65408,25,9,41,51,50,93,6,1
80,10,173279,20,13,41,59,40,93,6,1
81,10,277434,30,11,44,59,40,93,6,1
81,10,34443,25,9,40,56,25,93,5,1
81,10,439341,25,9,43,57,40,93,5,0
81,10,238367,25,9,41,57,40,93,5,1
81,10,180439,20,13,41,51,40,93,6,1
84,10,319163,25,9,41,51,40,93,5,1
81,10,177083,25,9,43,57,40,93,5,0
81,10,91779,25,9,41,50,40,93,5,1
84,10,298353,25,9,40,54,40,93,5,0
81,10,63861,30,11,40,59,40,93,5,0
81,10,19003,21,10,40,60,35,93,5,1
81,10,432808,34,6,40,60,40,93,5,1
84,10,176871,21,10,43,57,40,93,5,0
81,10,266134,34,6,40,54,11,93,5,1
81,10,87891,21,10,41,57,40,93,5,1
81,10,179371,33,5,41,60,50,93,5,1
83,10,27491,25,9,43,51,48,93,6,1
81,10,198688,21,10,41,50,43,93,5,1
80,10,93635,25,9,40,50,60,93,5,1
81,10,165064,21,10,40,60,40,93,5,1
80,10,82393,25,9,40,51,40,93,5,1
81,10,209138,34,6,41,53,40,93,5,1
84,10,209891,21,10,40,60,50,93,5,1
81,10,91138,21,10,41,51,43,93,6,1
81,10,193134,25,9,43,54,36,93,5,0
81,10,23490,30,11,40,60,32,93,5,1
81,10,135767,25,9,43,53,40,93,5,1
81,10,19020,25,9,43,51,38,93,6,1
81,10,403276,25,9,41,51,40,93,5,1
81,10,90090,25,9,44,53,40,93,5,0
81,10,165673,25,9,41,55,40,93,5,1
81,10,204413,20,13,41,55,48,93,6,1
81,10,228649,25,9,40,54,40,93,5,1
81,10,137253,21,10,40,54,13,93,5,1
81,10,160784,34,6,41,51,40,93,5,1
84,10,131343,25,9,40,54,25,93,5,0
81,10,225811,25,9,40,55,23,93,5,0
81,10,37490,21,10,43,52,40,93,5,0
81,10,93930,25,9,43,53,40,93,5,1
81,10,49148,30,11,40,54,25,93,5,0
81,10,139303,30,11,40,57,32,93,5,0
84,10,317702,33,5,40,54,40,93,5,0
81,10,287480,31,13,41,59,40,93,6,1
81,10,168513,30,11,41,50,40,93,5,0
81,10,88641,21,10,40,55,13,93,5,1
81,10,22798,21,10,43,55,30,93,5,1
81,10,137289,21,10,41,51,40,93,5,1
81,10,213321,25,9,41,52,40,93,6,1
81,10,251311,21,10,43,57,40,93,5,0
81,10,183591,21,10,40,58,40,93,5,1
84,10,217802,21,10,41,57,25,93,5,1
81,10,388136,21,10,40,52,24,93,5,1
84,10,447555,34,6,41,58,40,93,5,1
81,10,204098,34,6,40,51,30,93,5,1
81,10,193882,21,10,40,57,55,93,5,1
81,10,228873,20,13,40,50,40,93,5,1
81,10,176027,20,13,40,52,40,93,5,0
81,10,39306,29,11,43,55,40,93,5,0
81,10,178353,21,10,41,52,40,93,6,1
81,10,160662,34,6,41,51,40,93,6,1
81,10,20534,21,10,43,51,41,93,5,1
81,10,360252,30,11,41,57,40,93,5,0
84,10,243056,25,9,41,57,40,93,6,1
81,10,262918,21,10,40,55,30,93,5,1
81,10,187577,25,9,41,51,40,93,5,1
81,10,160900,30,11,41,57,40,93,5,1
81,10,191137,25,9,40,50,25,93,5,1
81,10,90335,34,6,40,55,20,93,5,0
84,10,35890,25,9,40,54,40,93,5,0
81,10,318432,28,7,41,52,60,93,5,1
81,10,207779,25,9,43,54,40,93,5,0
81,10,673764,29,11,41,50,50,93,6,1
81,10,133914,21,10,43,53,40,93,5,1
81,10,13298,25,9,40,55,40,93,5,0
81,10,206532,25,9,41,51,50,93,5,1
81,10,90529,25,9,43,53,40,93,5,1
81,10,72844,25,9,43,50,41,93,5,0
81,10,206917,25,9,43,57,40,93,5,0
81,10,6498,26,8,40,57,40,93,5,0
81,10,132683,25,9,40,62,50,93,5,0
81,10,168601,28,7,40,54,30,93,5,1
81,10,9001,20,13,40,55,40,93,6,1
81,10,174183,20,13,41,55,50,93,6,1
84,10,118676,21,10,40,57,40,93,5,0
84,10,205844,20,13,40,50,40,93,5,0
81,10,62535,25,9,41,51,43,93,5,1
81,10,240611,25,9,41,50,10,93,5,0
81,10,176980,21,10,41,51,40,93,6,1
81,10,118410,34,6,41,60,40,93,5,1
84,10,133751,33,5,43,54,30,93,5,0
81,10,284343,20,13,40,52,50,93,5,1
81,10,288598,25,9,41,51,35,93,5,1
81,10,230484,24,4,43,55,35,93,5,0
84,10,19864,21,10,43,54,24,93,5,1
81,10,225434,30,11,41,52,43,93,6,1
81,10,225365,25,9,44,54,30,93,5,0
81,10,187983,20,13,41,52,40,93,5,0
81,10,89891,21,10,40,57,40,93,5,0
81,10,133574,28,7,41,57,40,93,5,1
81,10,274363,21,10,43,55,80,93,6,1
81,10,365390,21,10,41,51,40,93,5,1
81,10,266417,25,9,40,54,25,93,5,1
84,10,183384,21,10,43,57,40,93,5,0
81,10,25491,20,13,41,52,40,93,5,1
81,10,30916,25,9,41,51,40,93,5,1
81,10,90270,25,9,41,51,40,93,6,1
81,10,222593,25,9,43,59,50,93,6,1
81,10,205934,25,9,43,54,25,93,5,0
81,10,137653,25,9,43,57,32,93,5,0
81,10,131801,34,6,40,60,39,93,5,1
81,10,177134,25,9,41,54,40,93,5,1
81,10,175713,30,11,41,50,55,93,6,1
81,10,43535,21,10,41,50,40,93,5,0
81,10,118230,20,13,40,50,40,93,5,0
83,10,218886,26,8,40,60,40,93,5,1
84,10,189374,20,13,43,50,40,93,5,0
81,10,222983,25,9,40,52,54,93,5,1
81,10,47419,25,9,41,57,40,93,6,0
81,10,134985,22,1,40,60,25,93,5,1
81,10,187939,29,11,40,55,38,93,5,0
81,10,288398,20,13,43,57,43,93,5,0
81,10,90391,21,10,43,52,40,93,5,0
81,10,167737,26,8,40,53,43,93,5,1
81,10,165686,20,13,40,54,40,93,5,0
81,10,190072,21,10,43,55,50,93,5,1
81,10,37890,25,9,41,51,25,93,5,1
81,10,98761,25,9,41,51,51,93,5,1
81,10,98438,25,9,41,53,40,93,5,1
82,10,98605,21,10,40,53,13,93,5,1
81,10,190283,31,13,41,55,80,93,6,0
81,10,29865,29,11,40,60,40,93,5,1
84,10,137476,25,9,43,50,40,93,5,0
81,10,90053,26,8,41,58,40,93,5,1
84,10,265618,25,9,43,61,40,93,5,1
81,10,68848,20,13,40,57,35,93,5,0
81,10,229051,33,5,41,54,37,93,5,1
81,10,90039,20,13,43,52,50,93,5,0
81,10,98835,20,13,40,52,40,93,5,1
81,10,283400,25,9,40,53,40,93,5,0
81,10,191739,34,6,44,51,43,93,5,1
81,10,36480,25,9,41,50,40,93,5,1
81,10,303291,21,10,41,54,35,93,5,0
84,10,293900,28,7,41,51,55,93,5,1
81,10,65738,31,13,40,54,32,93,5,0
81,10,175070,21,10,43,54,40,93,5,0
81,10,98132,25,9,40,57,43,93,5,0
81,10,191133,27,13,40,52,40,93,5,0
84,10,90347,21,10,41,57,40,93,5,0
81,10,213865,25,9,44,50,50,93,5,0
81,10,93443,21,10,40,54,24,93,5,0
81,10,91632,21,10,41,50,43,93,5,1
81,10,209034,30,11,41,55,20,93,5,0
81,10,134371,25,9,41,60,41,93,6,1
81,10,186213,21,10,41,59,50,93,6,1
81,10,188236,34,6,44,59,40,93,5,0
81,10,418405,25,9,41,51,40,93,5,1
81,10,183304,29,11,41,58,98,93,6,1
81,10,329187,34,6,43,54,35,93,5,0
81,10,91632,25,9,40,57,40,93,5,0
81,10,241891,21,10,41,57,40,93,5,1
81,10,244913,25,9,41,51,40,93,5,1
81,10,20791,25,9,41,56,60,93,6,1
81,10,347322,34,6,40,55,20,93,5,0
81,10,53206,20,13,43,51,50,93,6,1
81,10,5790,28,7,40,55,16,93,5,1
81,10,177791,34,6,43,54,40,93,5,0
81,10,33791,31,13,41,54,40,93,5,1
81,10,249835,32,16,41,52,70,93,5,1
81,10,98586,32,16,41,52,60,93,6,1
81,10,181900,20,13,41,52,43,93,6,0
81,10,434417,25,9,40,55,48,93,5,1
81,10,249106,21,10,43,57,40,93,5,0
81,10,289369,25,9,44,53,40,93,5,0
81,10,53835,20,13,41,55,50,93,6,1
81,10,26691,25,9,40,54,30,93,5,0
81,10,173535,25,9,40,55,40,93,5,1
81,10,280525,21,10,41,57,43,93,6,1
84,10,479321,29,11,43,59,40,93,5,1
80,10,229887,21,10,40,59,32,93,5,0
83,10,39038,29,11,40,51,40,93,5,1
81,10,373718,21,10,40,56,20,93,5,1
81,10,138352,25,9,40,54,30,93,5,1
81,10,90011,21,10,41,50,43,93,6,1
81,10,306567,25,9,41,58,40,93,6,0
81,10,260591,28,7,40,55,25,93,5,0
81,10,236879,21,10,40,50,35,93,5,0
81,10,186808,25,9,40,55,40,93,5,1
81,10,373213,29,11,43,55,40,93,6,0
81,10,187629,30,11,40,51,25,93,5,1
81,10,239847,28,7,40,57,40,93,5,1
81,10,349041,25,9,40,60,40,93,5,1
81,10,91252,31,13,41,50,40,93,6,1
81,10,182713,24,4,43,50,40,93,5,1
81,10,166210,25,9,43,60,50,93,5,1
81,10,90200,21,10,40,60,6,93,5,0
81,10,13985,21,10,40,54,24,93,5,1
81,10,434843,21,10,41,51,40,93,6,1
81,10,13190,21,10,40,57,30,93,5,0
81,10,170627,28,7,40,54,13,93,5,0
81,10,259089,20,13,43,50,40,93,5,1
84,10,21856,21,10,40,51,40,93,5,1
81,10,36539,20,13,41,50,40,93,6,0
81,10,176811,25,9,41,51,40,93,5,1
81,10,277741,34,6,41,53,40,93,5,1
81,10,288132,21,10,40,55,35,93,5,0
81,10,198091,25,9,41,51,72,93,5,1
81,10,588484,20,13,41,55,20,93,6,1
81,10,270551,25,9,40,54,20,93,5,1
81,10,190525,29,11,40,53,43,93,5,1
81,10,133066,21,10,41,51,50,93,6,1
81,10,98393,20,13,41,53,40,93,6,1
81,10,98911,26,8,41,50,55,93,5,0
81,10,169182,21,10,41,50,40,93,5,0
81,10,191301,28,7,44,54,47,93,5,0
81,10,177705,20,13,41,51,44,93,6,1
81,10,29853,21,10,40,54,28,93,5,0
81,10,87418,29,11,41,50,40,93,5,1
81,10,173491,25,9,41,51,40,93,5,1
81,10,134131,29,11,41,51,40,93,5,1
81,10,173047,20,13,41,52,13,93,5,1
81,10,264011,20,13,41,57,43,93,6,1
84,10,131398,20,13,40,52,40,93,5,0
81,10,32498,25,9,41,60,50,93,5,1
81,10,367329,25,9,41,53,40,93,5,1
81,10,17090,31,13,41,50,40,93,6,1
81,10,809185,20,13,41,55,40,93,6,1
84,10,393354,21,10,41,57,38,93,6,0
81,10,226917,29,11,41,51,40,93,6,1
81,10,174419,25,9,40,54,30,93,5,0
81,10,209172,25,9,41,53,38,93,5,1
81,10,29191,21,10,43,54,47,93,5,1
84,10,228200,25,9,41,62,20,93,5,0
81,10,263836,25,9,44,60,30,93,5,1
81,10,178918,31,13,40,52,32,93,5,0
84,10,90387,25,9,40,60,40,93,5,0
81,10,30035,30,11,40,55,40,93,5,0
81,10,175232,25,9,41,53,48,93,5,1
84,10,64980,21,10,41,57,55,93,6,1
81,10,135781,25,9,41,51,70,93,5,1
81,10,165919,25,9,43,54,40,93,5,0
81,10,443382,25,9,41,50,40,93,6,1
81,10,163678,21,10,41,55,40,93,6,1
81,10,89113,26,8,40,56,40,93,5,1
81,10,289100,21,10,41,54,25,93,5,1
81,10,163826,25,9,41,58,40,93,6,1
81,10,185385,31,13,41,52,50,93,6,1
81,10,169031,25,9,41,53,40,93,5,1
81,10,5498,21,10,43,56,40,93,5,1
82,10,328663,25,9,41,58,40,93,5,1
81,10,186813,25,9,41,53,40,93,5,1
81,10,91905,21,10,40,59,40,93,5,0
81,10,82777,21,10,40,55,16,93,5,1
81,10,51672,25,9,40,51,35,93,5,1
84,10,380162,25,9,41,59,40,93,6,1
81,10,2900,21,10,40,52,8,93,5,0
81,10,162572,20,13,40,50,70,93,6,1
81,10,91883,20,13,43,50,40,93,5,0
84,10,91911,25,9,43,51,48,93,5,0
81,10,27898,29,11,40,53,40,93,5,1
81,10,131310,25,9,41,58,50,93,5,1
81,10,379111,21,10,40,51,40,93,5,1
81,10,37987,21,10,41,55,43,93,5,1
81,10,255474,20,13,40,57,40,93,5,0
81,10,34984,21,10,40,57,40,93,5,0
81,10,191080,25,9,44,57,8,93,5,1
81,10,91913,20,13,41,55,52,93,6,1
84,10,503434,26,8,40,57,40,93,5,0
81,10,252813,27,13,40,52,43,93,5,0
81,10,574171,21,10,40,55,35,93,5,1
81,10,235071,28,7,41,51,50,93,6,1
81,10,138241,20,13,40,52,40,93,5,0
84,10,298810,25,9,41,60,40,93,5,1
81,10,23324,21,10,40,60,40,93,5,1
81,10,93770,25,9,41,53,40,93,6,0
81,10,90369,21,10,41,57,40,93,6,0
81,10,53811,21,10,44,50,54,93,5,0
81,10,170436,30,11,40,60,13,93,5,1
81,10,19083,25,9,41,58,43,93,5,1
81,10,27207,34,6,40,51,50,93,5,1
81,10,41711,25,9,43,54,40,93,5,0
81,10,98630,24,4,40,57,40,93,5,1
84,10,139891,25,9,40,50,37,93,5,0
81,10,407759,25,9,40,57,40,93,5,1
81,10,138475,29,11,43,59,40,93,5,0
81,10,274934,25,9,41,51,38,93,5,1
81,10,167265,20,13,41,51,84,93,6,1
84,10,138226,25,9,40,53,48,93,5,0
81,10,133869,28,7,41,51,40,93,5,1
81,10,208881,21,10,41,51,40,93,5,1
84,10,256913,25,9,44,53,44,93,5,0
81,10,98137,20,13,41,50,43,93,6,0
81,10,171327,25,9,41,51,40,93,5,1
81,10,169189,31,13,40,52,30,93,5,1
81,10,138301,25,9,43,58,60,93,5,1
81,10,193725,25,9,44,54,24,93,5,0
81,10,137444,25,9,41,53,40,93,6,1
81,10,286930,28,7,40,52,40,93,5,1
81,10,411820,20,13,40,56,40,93,5,1
81,10,198841,29,11,43,59,35,93,5,1
81,10,219886,21,10,41,59,40,93,6,0
81,10,21391,25,9,41,55,36,93,6,1
81,10,302072,30,11,43,57,40,93,5,0
81,10,90684,25,9,41,51,40,93,5,1
81,10,213419,25,9,41,57,36,93,6,0
81,10,205339,25,9,43,51,49,93,5,1
81,10,236570,25,9,40,57,16,93,5,0
81,10,341187,20,13,41,50,50,93,6,1
81,10,220187,21,10,41,59,43,93,6,1
81,10,198258,29,11,41,55,40,93,5,1
81,10,175821,25,9,41,57,34,93,5,0
81,10,261318,25,9,41,54,40,93,5,1
81,10,203319,28,7,40,55,30,93,5,1
81,10,90001,31,13,41,52,38,93,6,1
81,10,284834,30,11,43,57,40,93,5,0
81,10,87535,21,10,40,53,25,93,5,0
80,10,161378,21,10,40,54,23,93,5,0
81,10,51398,26,8,40,54,40,93,5,1
81,10,22090,25,9,40,51,40,93,5,1
81,10,188503,20,13,41,50,60,93,6,0
81,10,90324,25,9,41,51,40,93,5,1
81,10,208872,29,11,41,52,40,93,6,1
81,10,290023,25,9,40,53,30,93,5,1
81,10,13988,20,13,41,52,35,93,5,0
81,10,348590,25,9,40,51,40,93,6,1
81,10,185203,25,9,44,54,20,93,5,0
81,10,91933,25,9,43,55,33,93,5,0
81,10,84787,20,13,41,54,40,93,5,1
81,10,206878,25,9,40,55,13,93,5,0
81,10,208577,25,9,41,52,40,93,6,1
81,10,40681,30,11,40,57,40,93,5,0
81,10,280603,28,7,40,55,30,93,5,0
81,10,188436,27,13,43,50,40,93,5,1
83,10,13498,29,11,43,50,40,93,5,0
81,10,177989,25,9,41,58,40,93,5,1
81,10,164190,25,9,41,60,30,93,5,1
81,10,90891,30,11,40,59,40,93,5,0
81,10,270886,21,10,40,54,40,93,5,0
81,10,21690,25,9,40,54,35,93,5,1
84,10,189368,21,10,41,58,40,93,6,1
81,10,306225,25,9,40,60,25,93,5,1
81,10,330664,25,9,43,58,40,93,5,1
84,10,191765,25,9,43,59,35,93,5,0
84,10,289353,25,9,41,58,24,93,5,1
84,10,53137,20,13,40,50,50,93,5,1
81,10,188767,25,9,40,60,40,93,5,1
81,10,239176,31,13,41,58,10,93,5,1
81,10,64320,26,8,40,58,30,93,5,1
81,10,478984,21,10,40,54,40,93,5,0
81,10,135654,25,9,41,54,40,93,5,0
81,10,243053,20,13,41,52,50,93,6,1
81,10,183585,25,9,40,52,40,93,5,0
81,10,186666,21,10,40,53,40,93,5,1
81,10,200133,20,13,43,57,40,93,5,1
84,10,180931,20,13,41,55,30,93,5,1
81,10,226443,27,13,41,52,55,93,6,1
81,10,208506,21,10,40,50,28,93,5,0
81,10,41741,21,10,43,51,40,93,5,1
81,10,241183,25,9,41,55,40,93,6,1
81,10,91749,25,9,41,51,55,93,5,1
81,10,167933,25,9,40,57,40,93,5,1
81,10,273241,20,13,41,50,40,93,6,0
81,10,98238,20,13,40,50,40,93,5,1
84,10,225507,28,7,40,60,13,93,5,0
81,10,227178,28,7,40,55,25,93,5,0
81,10,90573,20,13,40,50,50,93,6,1
81,10,224377,25,9,40,51,40,93,5,1
81,10,179181,20,13,41,53,40,93,6,1
81,10,434168,28,7,40,57,13,93,5,0
81,10,9098,25,9,40,55,40,93,5,1
81,10,188661,25,9,41,51,50,93,5,1
81,10,216093,20,13,41,60,40,93,5,1
81,10,90933,20,13,41,55,40,93,6,1
81,10,85341,25,9,41,51,40,93,5,1
81,10,193490,24,4,41,51,43,93,5,1
81,10,80058,27,13,40,50,50,93,5,1
81,10,139807,29,11,43,51,30,93,5,1
81,10,188767,25,9,40,51,40,93,5,1
81,10,91222,25,9,40,54,50,93,5,1
81,10,18790,21,10,43,50,70,93,5,0
81,10,63298,25,9,41,54,50,93,5,1
84,10,29069,21,10,40,55,80,93,5,1
81,10,38311,21,10,41,51,40,93,6,1
81,10,90939,25,9,41,51,40,93,6,1
81,10,83913,21,10,41,58,50,93,6,1
81,10,204374,25,9,43,60,40,93,5,1
81,10,176831,34,6,43,55,40,93,5,0
81,10,90721,20,13,41,50,40,93,5,1
84,10,247750,25,9,44,54,40,93,5,1
81,10,67725,20,13,41,55,43,93,5,1
81,10,183541,20,13,44,52,32,93,5,0
81,10,269186,25,9,40,58,50,93,5,1
81,10,5909,20,13,40,51,60,93,5,1
81,10,136985,25,9,41,54,35,93,5,1
81,10,90350,21,10,40,55,40,93,5,1
81,10,257644,25,9,40,52,43,93,5,1
81,10,174391,25,9,41,51,40,93,5,1
81,10,322989,21,10,40,54,20,93,5,0
84,10,138874,33,5,41,51,44,93,5,1
81,10,43738,32,16,44,52,80,93,6,1
83,10,191385,25,9,41,58,40,93,5,1
81,10,139809,25,9,40,56,24,93,5,1
81,10,51985,21,10,40,51,30,93,5,1
81,10,91384,20,13,41,52,40,93,5,1
81,10,274010,21,10,40,52,43,93,5,1
84,10,32911,25,9,40,55,40,93,5,0
81,10,132911,25,9,41,51,40,93,6,1
84,10,24790,21,10,40,57,35,93,5,0
81,10,175918,27,13,41,55,43,93,6,1
81,10,90039,25,9,40,50,55,93,5,0
81,10,39091,21,10,43,50,40,93,5,0
81,10,187643,25,9,43,54,40,93,5,0
84,10,501671,34,6,43,53,40,93,5,1
81,10,301356,25,9,40,54,19,93,5,0
81,10,187240,28,7,40,60,18,93,5,1
81,10,591187,31,13,41,52,43,93,6,1
81,10,200474,23,2,43,58,40,93,5,1
84,10,230789,33,5,40,55,22,93,5,1
81,10,90191,25,9,40,55,40,93,5,1
81,10,191391,21,10,41,59,40,93,5,1
81,10,90191,25,9,41,53,40,93,6,1
83,10,29144,25,9,41,60,40,93,5,1
81,10,341709,25,9,41,60,40,93,5,1
81,10,179003,26,8,40,55,55,93,5,1
81,10,251374,20,13,41,50,60,93,6,1
81,10,93730,34,6,41,58,60,93,5,1
81,10,37891,25,9,43,54,35,93,5,1
81,10,131311,20,13,41,52,43,93,6,1
81,10,29048,20,13,41,52,44,93,6,1
81,10,255885,20,13,41,50,43,93,6,1
81,10,356838,25,9,40,56,11,93,5,1
81,10,216164,25,9,41,60,40,93,5,1
81,10,439179,21,10,40,55,13,93,5,1
81,10,190525,31,13,40,52,40,93,5,1
81,10,137265,21,10,41,50,40,93,6,1
81,10,39098,25,9,41,51,40,93,5,1
84,10,262244,20,13,40,55,60,93,6,1
81,10,509111,20,13,40,50,43,93,5,0
81,10,213258,25,9,41,51,40,93,5,1
81,10,118401,21,10,40,54,30,93,5,0
81,10,329133,25,9,40,50,40,93,6,1
81,10,29857,31,13,40,59,25,93,5,1
81,10,213854,20,13,43,52,50,93,5,0
81,10,327766,21,10,43,51,43,93,5,1
81,10,80680,21,10,43,53,40,93,5,0
81,10,177790,20,13,43,50,48,93,6,0
81,10,273513,25,9,43,51,40,93,5,1
84,10,202373,21,10,41,60,40,93,5,1
81,10,139340,24,4,41,58,43,93,5,1
81,10,40131,29,11,41,54,30,93,5,1
81,10,186324,20,13,41,55,5,93,6,1
81,10,211800,30,11,40,52,36,93,5,0
84,10,55360,21,10,40,55,50,93,5,1
81,10,43136,21,10,41,58,60,93,5,1
81,10,231187,21,10,43,59,40,93,5,1
81,10,165517,21,10,41,60,40,93,5,1
81,10,73161,25,9,41,55,40,93,6,1
81,10,178790,25,9,44,60,40,93,5,0
81,10,32891,28,7,43,55,40,93,5,0
81,10,250937,29,11,41,53,40,93,5,1
81,10,379179,20,13,43,50,40,93,5,0
81,10,198935,21,10,41,55,38,93,6,1
81,10,175081,33,5,40,51,60,93,5,1
81,10,180298,21,10,41,58,35,93,5,1
81,10,27890,24,4,41,50,40,93,6,1
81,10,391907,20,13,41,55,55,93,5,1
81,10,236938,30,11,43,51,38,93,5,0
81,10,34378,25,9,41,55,55,93,5,1
81,10,90780,21,10,40,54,11,93,5,0
81,10,329026,25,9,41,57,40,93,6,0
81,10,26490,20,13,44,54,20,93,5,0
